Year,Month,Day,Hour,Demand,temp,humidity,atemp,precipitation,weather_code,pressure,cloud_cover,wind_speed,public_holiday,working_day,weekday
2022,3,11,18,2172,9.5065,89.445,5.9541,0.1,51,1003.2,53.7,12.7587,0,1,5
2022,3,11,19,1657,8.8565,89.6995,5.6216,0,0,1004.1,16.8,10.7748,0,1,5
2022,3,11,20,731,8.6565,88.7668,5.2225,0,3,1004.4,100,11.2652,0,1,5
2022,3,11,21,494,8.8065,87.5708,5.2564,0,3,1004.7,100,11.7096,0,1,5
2022,3,11,22,599,8.6565,88.16,4.9552,0.3,51,1005,79.2,12.3035,0,1,5
2022,3,11,23,584,8.5565,87.2472,4.7065,0.1,51,1004.8,100,12.688,0,1,5
2022,3,12,0,564,7.8065,89.9269,4.1871,0,1,1005,46.2,11.4109,0,0,6
2022,3,12,1,398,7.9565,88.7076,3.9045,1.2,55,1005.3,100,13.2059,0,0,6
2022,3,12,2,316,7.9065,88.7033,3.7125,0.1,51,1005.5,100,13.7625,0,0,6
2022,3,12,3,215,7.5065,88.3629,3.3159,0,3,1005.5,100,13.3191,0,0,6
2022,3,12,4,126,7.4065,88.0485,3.1882,0,2,1006,55.5,13.2965,0,0,6
2022,3,12,5,81,7.2065,88.9515,2.9986,0,2,1007,50.1,13.2059,0,0,6
2022,3,12,6,203,6.7565,90.159,2.5605,0,1,1007.8,22.5,12.9244,0,0,6
2022,3,12,7,383,6.7065,87.374,2.4309,0,1,1008.6,32.7,12.8135,0,0,6
2022,3,12,8,771,7.9565,83.3512,3.4344,0,2,1009.7,63.3,14.3604,0,0,6
2022,3,12,9,1357,8.8565,79.7928,4.2059,0,1,1010.2,45.3,15.1391,0,0,6
2022,3,12,10,1937,10.1565,69.8919,4.6359,0,1,1010.4,47.4,18.2532,0,0,6
2022,3,12,11,2371,10.8065,65.0863,5.232,0.1,51,1010.7,37.5,18.1294,0,0,6
2022,3,12,12,2951,11.1565,64.9374,6.3192,0.1,51,1010.8,16.5,15.2527,0,0,6
2022,3,12,13,3015,11.5065,60.6311,6.6776,0,1,1010.5,46.5,14.6502,0,0,6
2022,3,12,14,3069,11.6065,64.363,7.2077,0,1,1009.9,44.4,13.653,0,0,6
2022,3,12,15,3162,11.5065,64.3405,7.0206,0,1,1009.5,40.2,13.9342,0,0,6
2022,3,12,16,3271,10.9065,63.7568,6.2919,0,0,1009.6,6.3,13.8658,0,0,6
2022,3,12,17,2532,10.3065,66.3554,6.3607,0,1,1009.3,37.5,11.0159,0,0,6
2022,3,12,18,2155,9.1065,73.6971,5.363,0,1,1009,32.7,10.459,0,0,6
2022,3,12,19,1611,9.2065,71.1832,4.6399,0,1,1008.6,31.8,13.6182,0,0,6
2022,3,12,20,1367,9.6065,75.0795,4.9234,0,2,1008,55.2,15.1391,0,0,6
2022,3,12,21,925,8.9565,78.1641,4.5724,0,1,1007.9,31.5,13.8188,0,0,6
2022,3,12,22,815,8.1065,84.5332,3.7894,0,2,1008,53.4,13.8116,0,0,6
2022,3,12,23,823,7.8565,84.7984,3.3306,0,1,1007.6,38.1,14.5147,0,0,6
2022,3,13,0,708,7.2565,87.73,2.9435,0,1,1006.8,24.3,13.5149,0,0,7
2022,3,13,1,46,7.2065,86.2138,2.7598,0,1,1006.6,26.7,13.8116,0,0,7
2022,3,13,2,466,7.2565,84.4361,2.7309,0,1,1005.9,27.6,13.9234,0,0,7
2022,3,13,3,264,7.4065,82.9941,2.9813,0,2,1005.2,68.7,13.4071,0,0,7
2022,3,13,4,130,7.3565,83.278,2.7887,0,3,1004.9,100,14.0148,0,0,7
2022,3,13,5,65,7.7065,83.0313,3.3679,0,3,1004.8,100,13.3059,0,0,7
2022,3,13,6,119,8.2065,83.671,4.1639,0.3,51,1004.7,100,12.5949,0,0,7
2022,3,13,7,218,8.4065,86.3362,4.3927,0.3,51,1004.8,100,13.0917,0,0,7
2022,3,13,8,520,8.8065,87.2709,4.7993,0,2,1005.4,60.9,13.6071,0,0,7
2022,3,13,9,1114,9.7565,82.9976,5.891,0.2,51,1005.4,63.3,13.2059,0,0,7
2022,3,13,10,1622,10.9065,74.2734,6.5383,0.1,51,1005.8,90.3,14.847,0,0,7
2022,3,13,11,1677,11.5565,66.857,7.152,0,3,1005.9,100,14.1374,0,0,7
2022,3,13,12,1466,11.6065,67.5656,7.5715,0.1,51,1006.6,99,12.7509,0,0,7
2022,3,13,13,1456,9.9565,77.7796,6.6904,0.4,51,1006.5,100,9.9061,0,0,7
2022,3,13,14,1647,10.0065,77.7873,6.7188,0.2,51,1006.9,100,10.0466,0,0,7
2022,3,13,15,1948,9.5565,82.1228,6.7622,0.1,51,1007.3,98.1,8.289,0,0,7
2022,3,13,16,2134,9.8065,82.155,7.0626,0,3,1007.7,90.3,8.3251,0,0,7
2022,3,13,17,1906,9.4065,82.67,6.7017,0,2,1008.6,75,7.8582,0,0,7
2022,3,13,18,1670,8.3065,86.6243,5.8754,0,3,1009.6,86.4,6.2994,0,0,7
2022,3,13,19,1102,7.7565,90.2336,5.4932,0,3,1010.8,81.6,5.6326,0,0,7
2022,3,13,20,888,6.7065,93.9853,4.602,0,1,1011.6,36,4.5241,0,0,7
2022,3,13,21,653,5.6565,95.5868,3.2854,0,3,1012.5,83.7,4.9214,0,0,7
2022,3,13,22,567,5.2065,95.5711,2.6788,0,3,1013,93.6,5.1887,0,0,7
2022,3,13,23,374,4.7565,95.5554,1.9378,0,2,1013.7,72.3,6.0399,0,0,7
2022,3,14,0,236,5.9065,94.6037,3.6722,0,3,1014.9,100,4.429,0,1,1
2022,3,14,1,105,5.7565,93.2878,3.5228,0,2,1015.7,51.9,4.1127,0,1,1
2022,3,14,2,68,5.0065,94.8974,2.5217,0,0,1016.9,0,4.7454,0,1,1
2022,3,14,3,53,4.1065,96.5474,1.4411,0,0,1018,0.6,4.9669,0,1,1
2022,3,14,4,44,3.7065,97.5642,1.0073,0,0,1019.1,0,4.9061,0,1,1
2022,3,14,5,160,2.7565,98.5908,-0.1201,0,0,1020.1,0,5.027,0,1,1
2022,3,14,6,735,1.9065,99.2883,-1.24,0,1,1020.9,45.6,5.6104,0,1,1
2022,3,14,7,2059,3.2565,97.5554,0.7502,0,2,1022.2,72.9,3.7231,0,1,1
2022,3,14,8,3407,5.0065,94.8974,2.3831,0,1,1023.3,36.9,5.3361,0,1,1
2022,3,14,9,1922,7.3565,90.2038,5.3597,0,0,1023.8,14.4,4.1127,0,1,1
2022,3,14,10,1229,9.6065,85.5757,7.7963,0,0,1024.3,4.2,4.7559,0,1,1
2022,3,14,11,1211,11.4565,65.6858,8.3409,0,1,1024.6,20.4,8.3221,0,1,1
2022,3,14,12,1489,11.5565,62.5823,8.6503,0,1,1025.2,45.6,6.8913,0,1,1
2022,3,14,13,1513,11.9565,60.1063,8.6503,0.1,51,1025,62.1,8.4208,0,1,1
2022,3,14,14,1394,12.3065,59.3572,9.1879,0.1,51,1024.8,76.8,7.7524,0,1,1
2022,3,14,15,1457,12.3065,62.9751,9.4325,0,3,1024.7,100,7.4764,0,1,1
2022,3,14,16,1652,10.4065,74.1855,7.0328,0.9,53,1025.1,90,10.1235,0,1,1
2022,3,14,17,3145,9.6565,80.4595,7.3632,0.1,51,1025.3,47.7,5.9565,0,1,1
2022,3,14,18,3394,7.3565,91.1437,5.1963,0,0,1025.9,13.8,4.9518,0,1,1
2022,3,14,19,2166,5.7065,93.6112,2.9146,0,1,1026.2,25.8,6.4912,0,1,1
2022,3,14,20,1376,5.2065,95.2378,2.4601,0,1,1026.6,47.1,6.0771,0,1,1
2022,3,14,21,927,4.6565,96.9015,1.7601,0,2,1027,62.1,6.4564,0,1,1
2022,3,14,22,743,4.3065,97.5758,1.3904,0,2,1026.9,71.7,6.3272,0,1,1
2022,3,14,23,385,4.7065,96.9027,2.0754,0,3,1026.7,90,5.3688,0,1,1
2022,3,15,0,198,4.5565,96.2216,1.632,0,0,1026.2,15,6.4058,0,1,2
2022,3,15,1,108,4.2065,93.8666,1.1708,0,1,1025.8,26.1,6.2994,0,1,2
2022,3,15,2,48,4.0065,94.1893,1.3134,0,2,1025,71.1,4.719,0,1,2
2022,3,15,3,49,4.1565,95.1981,1.4946,0,1,1024.3,30.6,4.829,0,1,2
2022,3,15,4,51,3.5565,96.5323,0.8247,0,0,1023.8,4.8,4.803,0,1,2
2022,3,15,5,160,3.2065,97.2094,0.448,0,0,1023.5,0,4.719,0,1,2
2022,3,15,6,896,2.9565,97.5495,0.1174,0,0,1023.3,0,4.9061,0,1,2
2022,3,15,7,2586,4.0565,96.8866,1.4745,0,0,1023.4,0,4.6117,0,1,2
2022,3,15,8,4149,6.3065,92.0281,3.7497,0,0,1023,0,5.8033,0,1,2
2022,3,15,9,2265,8.9565,83.4722,7.0073,0,0,1022.5,0,4.3435,0,1,2
2022,3,15,10,1369,11.2065,76.6527,9.5835,0,1,1022.1,30,3.9068,0,1,2
2022,3,15,11,1314,12.7065,71.6062,11.0969,0,1,1021.5,30,4.3204,0,1,2
2022,3,15,12,1617,14.0065,60.1861,11.4685,0,1,1021,30.6,6.9491,0,1,2
2022,3,15,13,1649,14.4565,58.4586,11.932,0,1,1020.5,30.6,6.8913,0,1,2
2022,3,15,14,1594,14.4565,58.4586,11.9016,0,2,1020,50.4,7.0208,0,1,2
2022,3,15,15,1786,14.1565,58.7883,11.7697,0,1,1019.7,33,6.1099,0,1,2
2022,3,15,16,2394,13.7565,61.3814,11.2505,0,2,1019.6,68.7,6.8622,0,1,2
2022,3,15,17,3896,12.5565,71.8223,10.6393,0,1,1019.6,37.2,5.525,0,1,2
2022,3,15,18,3865,10.3065,83.3489,8.6038,0,2,1020,59.4,4.6117,0,1,2
2022,3,15,19,2488,9.1065,89.1085,7.2078,0,3,1020.3,100,5.2367,0,1,2
2022,3,15,20,1478,8.8565,90.9336,7.0193,0,2,1020.3,66,5.027,0,1,2
2022,3,15,21,1095,8.4565,91.5304,6.3876,0,1,1020.4,45,5.7033,0,1,2
2022,3,15,22,936,8.2065,91.5143,6.2365,0,1,1020.7,45.3,5.027,0,1,2
2022,3,15,23,455,7.5065,93.3782,5.5088,0,1,1020.3,45.9,4.7454,0,1,2
2022,3,16,0,227,8.6565,91.8565,6.8211,0,3,1020.4,100,4.9669,0,1,3
2022,3,16,1,122,8.6565,92.8018,7.0206,0,3,1020.1,100,4.2738,0,1,3
2022,3,16,2,86,8.7565,91.8627,7.1015,0,3,1019.7,100,4.303,0,1,3
2022,3,16,3,51,7.9065,94.041,5.9887,0,3,1019.3,100,4.9061,0,1,3
2022,3,16,4,49,7.9065,92.7602,5.9802,0,3,1019,100,4.7401,0,1,3
2022,3,16,5,188,8.2065,89.9574,5.9925,0,3,1018.8,100,5.8162,0,1,3
2022,3,16,6,869,8.5565,87.8489,6.2939,0,3,1018.5,100,6.0233,0,1,3
2022,3,16,7,2384,8.6565,87.5569,6.2019,0,3,1018.6,100,6.8913,0,1,3
2022,3,16,8,3870,9.0565,86.6985,7.0085,0.6,53,1018.9,100,5.4106,0,1,3
2022,3,16,9,2097,10.1065,85.9205,8.3922,0.3,51,1018.8,100,4.9265,0,1,3
2022,3,16,10,1174,11.5065,83.4925,9.8493,0.2,51,1018.4,100,5.7295,0,1,3
2022,3,16,11,1089,12.7565,81.1566,10.8303,0,3,1017.5,100,7.8039,0,1,3
2022,3,16,12,1154,11.5565,88.4129,9.3767,0.1,51,1017.1,100,9.0038,0,1,3
2022,3,16,13,810,11.9565,91.1432,10.0343,1,55,1016.1,100,8.948,0,1,3
2022,3,16,14,658,12.7565,88.5153,11.726,0.8,53,1015.7,100,5.5925,0,1,3
2022,3,16,15,558,12.5065,90.5768,11.1379,1.4,61,1015.3,100,7.1619,0,1,3
2022,3,16,16,939,11.4565,92.6443,9.3325,1.9,61,1015.2,100,9.4961,0,1,3
2022,3,16,17,1616,10.6565,93.8507,8.5076,1.8,61,1015,100,8.8722,0,1,3
2022,3,16,18,1975,10.2065,92.5741,6.9483,1.1,55,1016.1,100,12.837,0,1,3
2022,3,16,19,1272,9.3065,88.519,5.6268,0.8,53,1017.2,63,12.9302,0,1,3
2022,3,16,20,750,8.2565,88.1245,4.5829,0.3,51,1018.5,76.2,11.7884,0,1,3
2022,3,16,21,540,7.6565,89.9154,3.8729,0.4,51,1020,78.3,11.9653,0,1,3
2022,3,16,22,650,6.4065,89.195,2.1738,0,1,1021.2,45,12.6306,0,1,3
2022,3,16,23,428,5.4565,88.1813,1.0508,0,2,1022.5,51,12.4249,0,1,3
2022,3,17,0,216,5.5565,87.5719,1.3606,0,0,1023.4,12.6,11.5309,0,1,4
2022,3,17,1,130,4.8065,89.3777,0.8063,0,0,1024.5,3.6,10.329,0,1,4
2022,3,17,2,78,4.3565,88.0821,0.4676,0,0,1025.3,0,9.342,0,1,4
2022,3,17,3,57,3.7565,86.1607,-0.0469,0,0,1026.1,0,8.301,0,1,4
2022,3,17,4,77,2.8565,86.3768,-0.5416,0,0,1026.8,0,5.9691,0,1,4
2022,3,17,5,146,1.7065,88.4777,-1.5914,0,0,1028,0,5.0021,0,1,4
2022,3,17,6,781,1.6565,89.7652,-1.8888,0,0,1029.2,0,6.1548,0,1,4
2022,3,17,7,2385,2.3565,89.1759,-1.2098,0,0,1030.3,0,6.6511,0,1,4
2022,3,17,8,4079,4.2565,84.6892,0.9184,0,0,1031,0,6.5027,0,1,4
2022,3,17,9,2187,6.3565,79.1478,3.2288,0,0,1031.7,0,6.4525,0,1,4
2022,3,17,10,1387,8.7565,74.9329,5.5975,0,0,1032,0,7.8805,0,1,4
2022,3,17,11,1430,10.6565,68.5478,7.0832,0,0,1032.3,5.4,10.1359,0,1,4
2022,3,17,12,1657,11.9565,51.4643,7.7395,0,2,1032.5,66.9,10.9704,0,1,4
2022,3,17,13,1698,12.4565,51.784,7.9791,0,2,1032.7,63,12.0466,0,1,4
2022,3,17,14,1575,12.5565,50.541,7.9318,0,1,1032.7,36,12.4792,0,1,4
2022,3,17,15,1895,12.8565,48.6847,8.5302,0,0,1032.9,0.9,11.0159,0,1,4
2022,3,17,16,2548,13.0565,48.3954,8.8637,0,0,1033.2,0,10.5234,0,1,4
2022,3,17,17,3942,12.1565,57.8839,9.2333,0,0,1033.5,0.9,6.4873,0,1,4
2022,3,17,18,3753,9.2565,68.9808,6.4906,0,0,1034.3,9,5.6059,0,1,4
2022,3,17,19,2355,7.9565,75.5865,5.1868,0,0,1035.2,0.9,5.6636,0,1,4
2022,3,17,20,1501,6.2565,85.8143,3.5299,0,0,1036,0.3,5.6059,0,1,4
2022,3,17,21,1145,5.2065,90.359,2.3813,0,0,1036.5,8.7,5.773,0,1,4
2022,3,17,22,1049,4.4565,93.5485,1.6094,0,0,1037.3,14.4,5.6592,0,1,4
2022,3,17,23,874,3.9065,95.8632,1.0325,0,0,1037.7,0.9,5.6104,0,1,4
2022,3,18,0,437,3.9565,95.5272,1.2478,0,0,1038.4,2.7,4.9061,0,1,5
2022,3,18,1,280,3.0565,97.5514,0,0,0,1039.2,0,5.9101,0,1,5
2022,3,18,2,191,2.8565,98.592,0.3041,0,0,1039.5,0,3.7231,0,1,5
2022,3,18,3,102,2.8565,99.2938,0.1987,0,0,1039.8,0,4.2503,0,1,5
2022,3,18,4,91,3.0065,100,0.3,0,0,1040.3,0,4.6549,0,1,5
2022,3,18,5,167,3.9065,99.6493,1.4875,0,3,1040.6,90,4.1248,0,1,5
2022,3,18,6,688,3.3565,100,0.8405,0,3,1041.1,90,4.1248,0,1,5
2022,3,18,7,1687,3.4565,99.6481,1.2118,0,3,1041.9,89.1,3.0096,0,1,5
2022,3,18,8,2914,5.8565,95.262,3.5487,0,1,1042.5,45,4.7874,0,1,5
2022,3,18,9,1988,8.5565,87.5476,6.5161,0,0,1043,0,5.027,0,1,5
2022,3,18,10,1545,11.0565,80.3792,9.0338,0,0,1043.2,0,6.1872,0,1,5
2022,3,18,11,1679,12.9065,73.3676,10.679,0,0,1043.4,0,7.5464,0,1,5
2022,3,18,12,2055,14.4065,63.4565,11.6382,0,1,1043.3,27,10.1876,0,1,5
2022,3,18,13,2274,14.6565,60.9653,11.5754,0,1,1042.9,22.5,10.0665,0,1,5
2022,3,18,14,2280,14.4565,61.1268,11.0976,0,0,1042.7,4.5,11.2051,0,1,5
2022,3,18,15,2480,13.9565,61.64,10.4752,0,0,1042.4,10.8,11.2652,0,1,5
2022,3,18,16,3033,13.2065,63.6189,9.5719,0,0,1042.3,5.4,11.6711,0,1,5
2022,3,18,17,3770,12.0065,68.1175,8.7973,0,0,1042.4,0,9.7123,0,1,5
2022,3,18,18,3291,9.8565,74.6037,6.8286,0,0,1042.6,0,8.2253,0,1,5
2022,3,18,19,2056,8.3065,79.4363,4.9841,0,0,1042.9,0,8.9312,0,1,5
2022,3,18,20,1432,7.4065,82.7049,3.7761,0,0,1043.2,0,9.9766,0,1,5
2022,3,18,21,1018,6.9065,85.5836,3.3593,0,0,1043.2,0,9.6217,0,1,5
2022,3,18,22,939,6.7565,88.2969,3.2218,0,0,1043.1,0,9.8352,0,1,5
2022,3,18,23,870,6.8065,89.8501,3.2696,0,0,1042.6,0,10.1161,0,1,5
2022,3,19,0,613,7.8065,83.6231,3.8826,0,0,1041.8,0,11.7203,0,0,6
2022,3,19,1,442,7.6565,85.3668,3.7388,0,0,1041.7,0,11.8307,0,0,6
2022,3,19,2,327,7.4565,86.2395,3.707,0,0,1041.1,0,11.0681,0,0,6
2022,3,19,3,275,7.3065,85.6264,3.3381,0,0,1040.4,0,11.7735,0,0,6
2022,3,19,4,143,7.0065,85.8934,2.9686,0,0,1040,0,11.8455,0,0,6
2022,3,19,5,107,6.7565,85.2689,2.6642,0,0,1039.9,0,11.7693,0,0,6
2022,3,19,6,199,6.4565,84.9378,2.4639,0,0,1039.9,0,11.0432,0,0,6
2022,3,19,7,471,7.0565,81.225,2.8508,0,0,1039.9,0,11.9087,0,0,6
2022,3,19,8,894,8.6565,75.9699,4.5876,0,0,1039.6,0,11.8455,0,0,6
2022,3,19,9,1632,9.9565,69.6085,5.1252,0,0,1039.2,0,15.0944,0,0,6
2022,3,19,10,2328,10.9565,65.3474,5.9269,0,0,1039,0,15.9832,0,0,6
2022,3,19,11,3112,11.5065,63.6717,6.4153,0,0,1038.5,0,16.6277,0,0,6
2022,3,19,12,3456,12.7565,55.0665,7.6505,0,0,1037.7,0,16.9909,0,0,6
2022,3,19,13,3663,12.9065,53.9571,7.6585,0,0,1036.9,0,17.6213,0,0,6
2022,3,19,14,3741,12.9565,52.6573,7.4637,0,0,1035.9,0,17.5914,0,0,6
2022,3,19,15,3594,12.5065,54.4233,6.9277,0,0,1035,0,17.3422,0,0,6
2022,3,19,16,3649,11.6565,55.953,6.0236,0,0,1034.5,0,17.2481,0,0,6
2022,3,19,17,3010,10.4565,61.2351,5.4489,0,0,1034.3,0,14.7048,0,0,6
2022,3,19,18,2346,9.0065,61.5399,4.0407,0,0,1034.1,0,13.5149,0,0,6
2022,3,19,19,1613,8.2065,59.8222,2.9836,0,0,1034.2,0,13.7825,0,0,6
2022,3,19,20,1051,7.9565,60.41,2.5427,0,0,1034.2,0,14.5267,0,0,6
2022,3,19,21,738,7.8065,63.4917,2.336,0,0,1033.9,0,15.1539,0,0,6
2022,3,19,22,872,7.5565,64.8146,2.1193,0,0,1033.6,0,15.0479,0,0,6
2022,3,19,23,717,6.9565,64.678,1.7948,0,0,1033.3,0,13.4518,0,0,6
2022,3,20,0,619,6.8065,58.6117,1.5738,0,0,1032.1,0,12.7685,0,0,7
2022,3,20,1,463,6.1565,59.5264,1.4473,0,0,1031.5,0,10.2902,0,0,7
2022,3,20,2,348,5.2565,60.8476,0.9417,0,0,1030.8,0,8.2799,0,0,7
2022,3,20,3,207,4.3065,64.5394,0.1813,0,0,1030.3,0,7.4125,0,0,7
2022,3,20,4,164,3.6065,71.1036,-0.329,0,0,1029.9,0,6.9922,0,0,7
2022,3,20,5,119,3.2565,76.4222,-0.6434,0,0,1029.8,0,7.2453,0,0,7
2022,3,20,6,178,2.8565,82.1171,-0.8485,0,0,1029.6,0,6.8036,0,0,7
2022,3,20,7,313,3.9565,82.2618,0.1788,0,0,1029.5,0,7.8678,0,0,7
2022,3,20,8,655,6.0565,78.5435,2.7727,0,0,1029.4,0,6.8036,0,0,7
2022,3,20,9,1279,7.7565,67.6999,4.2062,0,1,1029,21.6,7.5959,0,0,7
2022,3,20,10,2016,8.8065,58.2736,4.7927,0,1,1028.6,27,8.7701,0,0,7
2022,3,20,11,2390,9.4565,53.9983,5.2442,0,0,1028.2,13.2,9.3044,0,0,7
2022,3,20,12,2979,9.7065,56.4465,5.446,0,1,1027.4,31.5,10.1062,0,0,7
2022,3,20,13,3057,9.9565,53.938,6.4217,0.1,51,1026.8,18,6.7296,0,0,7
2022,3,20,14,3070,10.4065,50.6714,7.4792,0,0,1026.4,5.7,3.8291,0,0,7
2022,3,20,15,2943,10.3565,48.1543,7.7775,0,0,1026.2,18.6,1.8447,0,0,7
2022,3,20,16,2584,10.2065,46.7307,7.7154,0,0,1025.9,1.8,1.1185,0,0,7
2022,3,20,17,2545,9.8065,46.2757,7.0725,0,0,1026,1.2,1.8447,0,0,7
2022,3,20,18,1910,7.9565,59.5448,5.1323,0,0,1026.4,1.2,3.3555,0,0,7
2022,3,20,19,1300,8.2065,51.1712,5.2589,0,0,1026.6,1.8,2.6937,0,0,7
2022,3,20,20,847,4.1565,72.7845,0.4756,0,0,1026.7,0.9,6.4409,0,0,7
2022,3,20,21,609,4.1565,79.3849,0.6255,0,0,1027.2,0,6.6058,0,0,7
2022,3,20,22,509,2.3565,89.1759,-1.0349,0,0,1027.6,0,5.9058,0,0,7
2022,3,20,23,312,3.6565,82.2225,1.0117,0,0,1027.9,0,2.8296,0,0,7
2022,3,21,0,202,3.3565,84.8904,0.7178,0,0,1027.7,0,2.9081,0,1,1
2022,3,21,1,105,3.2065,86.7238,1.0074,0,0,1027.9,0,1.1407,0,1,1
2022,3,21,2,53,0.7565,94.0378,-2.0836,0,0,1027.8,0,2.9845,0,1,1
2022,3,21,3,57,-0.1435,97.1329,-3.3321,0,0,1027.6,0,4.1791,0,1,1
2022,3,21,4,65,-0.5435,97.8357,-3.9754,0,0,1027.7,0,5.027,0,1,1
2022,3,21,5,161,-0.6435,95.7096,-4.2824,0,0,1027.9,0,5.6636,0,1,1
2022,3,21,6,723,-0.7435,95.0067,-4.4505,0,0,1028.2,0,5.8334,0,1,1
2022,3,21,7,2033,1.9565,89.4652,-1.1563,0,0,1028.6,8.4,4.4796,0,1,1
2022,3,21,8,3431,5.1065,78.9598,2.1562,0,0,1028.9,6,4.7401,0,1,1
2022,3,21,9,1929,8.1565,70.7284,5.6728,0,1,1029.1,23.4,3.8291,0,1,1
2022,3,21,10,1318,10.8565,66.9395,8.6204,0,0,1028.9,12.9,4.303,0,1,1
2022,3,21,11,1344,13.1065,61.4392,10.697,0,1,1028.6,33.3,5.8719,0,1,1
2022,3,21,12,1525,13.9565,47.2905,10.9469,0,1,1028.5,38.4,6.6511,0,1,1
2022,3,21,13,1629,14.7065,48.0052,11.6128,0,0,1028.2,17.7,6.9599,0,1,1
2022,3,21,14,1603,15.4565,47.0478,12.7207,0,0,1027.7,18.3,5.773,0,1,1
2022,3,21,15,1888,15.6065,48.4246,12.7071,0,0,1027.5,2.4,6.9491,0,1,1
2022,3,21,16,2438,15.1565,50.8956,12.1745,0,0,1027.3,2.1,7.5695,0,1,1
2022,3,21,17,3783,14.0065,59.5675,11.7265,0,0,1027.4,0.3,5.7033,0,1,1
2022,3,21,18,3633,11.0065,69.8191,8.6548,0,0,1027.8,0,5.4841,0,1,1
2022,3,21,19,2273,8.9565,78.1641,6.2921,0,0,1028.4,0,6.4912,0,1,1
2022,3,21,20,1434,7.6565,83.3147,5.0231,0,0,1028.8,3.6,6.0399,0,1,1
2022,3,21,21,937,6.9565,86.4891,4.3955,0,0,1029.2,19.2,5.597,0,1,1
2022,3,21,22,708,6.5565,88.5876,4.0342,0,1,1029.2,24.9,5.3874,0,1,1
2022,3,21,23,384,6.3065,90.1252,3.8398,0,0,1029.1,18.3,5.15,0,1,1
2022,3,22,0,94,7.4065,81.2724,4.8305,0.1,51,1028.7,61.8,5.2653,0,1,2
2022,3,22,1,14,7.3565,85.0378,5.0444,0,1,1028.7,31.5,4.671,0,1,2
2022,3,22,2,10,6.9565,88.3146,4.5985,0,0,1028.4,5.1,5.0021,0,1,2
2022,3,22,3,4,6.6065,90.1477,4.1997,0,0,1028.1,2.1,5.1645,0,1,2
2022,3,22,4,22,6.4565,90.7662,4.0949,0,1,1027.9,22.2,4.9265,0,1,2
2022,3,22,5,157,6.4065,91.0791,4.0973,0,3,1028.1,100,4.703,0,1,2
2022,3,22,6,892,6.2565,91.3866,3.8966,0,2,1028.2,50.4,4.829,0,1,2
2022,3,22,7,2509,7.4065,88.3541,4.6712,0,0,1028.4,18.3,7.0243,0,1,2
2022,3,22,8,4293,9.5065,85.5651,7.0879,0,0,1028.8,6.3,7.2453,0,1,2
2022,3,22,9,2372,12.2065,77.0744,10.2614,0,0,1029,8.4,6.398,0,1,2
2022,3,22,10,1455,14.1065,69.4835,12.165,0,0,1029.2,0.6,6.7147,0,1,2
2022,3,22,11,1427,15.3565,63.4564,12.9398,0,0,1029.1,0.6,8.6407,0,1,2
2022,3,22,12,1780,18.0565,50.4591,15.6225,0,0,1028.6,11.1,9.1826,0,1,2
2022,3,22,13,1876,18.2065,48.1422,15.3945,0,1,1028.2,25.2,10.1433,0,1,2
2022,3,22,14,1862,18.1565,47.3103,15.1604,0,0,1027.8,0,9.8275,0,1,2
2022,3,22,15,2185,17.9065,48.7234,14.8987,0,0,1027.6,0,9.4961,0,1,2
2022,3,22,16,2824,17.3065,50.602,14.4111,0,0,1027.5,0,9.0176,0,1,2
2022,3,22,17,4395,15.9565,57.4421,13.723,0,0,1028,0,6.8183,0,1,2
2022,3,22,18,4332,12.8065,66.2077,10.6534,0,0,1028.6,0,5.5566,0,1,2
2022,3,22,19,2569,10.0065,75.6695,7.6416,0,0,1029.1,0.6,5.7295,0,1,2
2022,3,22,20,1702,8.2565,81.1047,5.6011,0,0,1029.5,1.8,6.3153,0,1,2
2022,3,22,21,1102,7.3565,85.3343,4.7771,0,0,1029.7,2.4,5.8548,0,1,2
2022,3,22,22,909,6.6065,89.8347,4.0321,0,0,1029.8,1.2,5.8334,0,1,2
2022,3,22,23,437,5.8565,92.6447,3.0574,0,0,1029.7,0,6.5219,0,1,2
2022,3,30,0,199,6.8565,87.9989,4.0965,0,3,1008.9,100,6.5792,0,1,3
2022,3,30,1,85,7.1065,87.7162,4.3329,0.7,53,1008.6,100,6.8183,0,1,3
2022,3,30,2,43,7.0065,92.3899,4.4826,1.3,61,1008,62.4,6.3587,0,1,3
2022,3,30,3,46,6.9065,93.9946,4.3501,0.3,51,1007.3,100,6.6398,0,1,3
2022,3,30,4,63,6.8565,94.6437,4.2938,0.1,51,1006.9,100,6.7147,0,1,3
2022,3,30,5,139,6.8565,94.6437,4.3435,0.1,51,1006.8,100,6.5027,0,1,3
2022,3,30,6,682,6.8565,94.3174,4.279,0,3,1006.8,100,6.7296,0,1,3
2022,3,30,7,1984,7.1065,93.0361,4.124,0,3,1006.9,100,8.5035,0,1,3
2022,3,30,8,3565,7.9565,89.3211,4.9443,0,3,1006.7,100,8.8722,0,1,3
2022,3,30,9,2038,8.7565,84.0257,5.8549,0.1,51,1006.5,100,8.3041,0,1,3
2022,3,30,10,1241,9.5565,82.4054,6.727,0.2,51,1006.3,83.4,8.4888,0,1,3
2022,3,30,11,1178,10.6565,71.9585,7.8744,0,3,1005.8,85.2,7.4125,0,1,3
